Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;067;13000;63200;2016/000082;2016/270082;UNIDAD INTEGRAL POLICÍA CARABANCHEL. OBRAS DE ACONDICIONAMIENTO;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;55.259,21;55.259,21;0,00;0,00;55.259,21;55.259,21;55.259,21;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/280082;UNIDAD INTEGRAL POLICÍA CARABANCHEL. ADECUACIÓN INSTALACIÓN ELÉCTRICA;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;48.207,65;48.207,65;0,00;0,00;48.207,65;48.207,65;48.207,65;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/290082;UNIDAD INTEGRAL POLICÍA VILLA DE VALLECAS. OBRAS DE ACONDICIONAMIENTO;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;59.415,11;59.415,11;0,00;0,00;59.415,11;59.415,11;59.415,11;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/300082;UNIDAD INTEGRAL POLICÍA VILLA DE VALLECAS. ADECUACIÓN INSTALACIÓN ELÉCTRICA;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;60.031,88;60.031,88;0,00;0,00;60.031,88;60.031,88;60.031,88;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/310082;UNIDAD INTEGRAL POLICÍA VILLAVERDE. ADECUACIÓN INSTALACIÓN ELÉCTRICA;217;VILLAVERDE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;60.483,15;60.483,15;0,00;0,00;60.483,15;60.483,15;60.483,14;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/320082;UNIDAD INTEGRAL POLICÍA VILLAVERDE. OBRAS DE ACONDICIONAMIENTO;217;VILLAVERDE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;58.715,43;58.715,43;0,00;0,00;58.715,43;58.715,43;58.715,43;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/330082;UNIDAD INTEGRAL POLICÍA RETIRO. SUBSANACIÓN PATOLOGÍAS CUBIERTA;203;RETIRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;49.538,33;49.538,33;0,00;0,00;49.538,33;49.538,33;49.538,33;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/350082;UNIDAD INTEGRAL POLICÍA CIUDAD LINEAL. ADECUACIÓN INSTALACIÓN ELÉCTRICA;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;90.167,63;90.167,63;0,00;0,00;90.167,63;90.167,63;90.167,63;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/360082;UNIDAD INTEGRAL POLICÍA HORTALEZA. ADECUACIÓN INSTALACIÓN ELÉCTRICA;216;HORTALEZA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;60.455,51;60.455,51;0,00;0,00;60.455,51;60.455,51;60.455,51;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/370082;UNIDAD INTEGRAL POLICÍA SAN BLAS-CANILLEJAS. ADECUACIÓN INSTALACIÓN ELÉCTRICA;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;59.400,21;59.400,21;0,00;0,00;59.400,21;59.400,21;59.400,21;0,00;0,00
;;001;067;13000;63200;2016/000082;2016/380082;UNIDAD INTEGRAL POLICÍA VICÁLVARO. ADECUACIÓN INSTALACIÓN ELÉCTRICA;219;VICALVARO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;59.471,69;59.471,69;0,00;0,00;59.471,69;59.471,69;59.471,69;0,00;0,00
;;001;067;13000;63200;2016/000602;2016/000602;MUSEO DE LOS BOMBEROS. OBRAS DE ADECUACIÓN;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;16.147,50;16.147,50;0,00;0,00;16.147,50;16.147,50;0,00;0,00;0,00
;;001;067;13000;63200;2016/000894;2016/000894;EDIFICIO C/ PRÍNCIPE DE VERGARA, 140. ADECUACIÓN DE ESPACIOS;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;4.575,03;4.575,03;0,00;0,00;4.575,03;4.575,03;4.575,03;0,00;4.575,03
;;001;067;13000;63200;2016/000906;2016/000906;EDIFICIO C/ PRÍNCIPE DE VERGARA, 140. INSONORIZACIÓN CUARTO DEL AIRE ACONDICIONADO;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;2.674,69;2.674,69;0,00;0,00;2.674,69;2.674,69;2.674,69;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;067;13000;63200;2015/000559;2015/000559;PARQUE DE BOMBEROS Nº 9, AV. MONFORTE DE LEMOS, 20. OBRAS DE REFORMA;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;35.318,21;35.318,21;35.318,21;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13000;63301;2016/000556;2016/000556;SERVICIOS ADMINISTRATIVOS SALUD, SEGURIDAD Y EMERGENCIAS. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;400,00;400,00;22,98;0,00;377,02;377,02;377,02;0,00;377,02
;;001;067;13001;62301;2016/000223;2016/000223;CENTRO INTEGRAL FORMACIÓN SEGURIDAD Y EMERGENCIAS. ACTUALIZACIÓN SISTEMAS SEGURIDAD;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;120.000,00;0,00;120.000,00;478,76;0,00;119.521,24;119.521,24;61.055,41;0,00;16.380,50
;;001;067;13001;62500;2016/000202;2016/000202;EQUIPAMIENTO CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;13.000,00;0,00;13.000,00;43,81;3.764,55;9.191,64;9.191,64;9.191,64;0,00;9.191,64
;;001;067;13001;62599;2016/000202;2016/000202;EQUIPAMIENTO CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;5.000,00;-2.121,11;2.878,89;0,00;0,00;2.878,89;2.878,89;2.878,89;0,00;2.878,89
;;001;067;13001;62600;2016/000202;2016/000202;EQUIPAMIENTO CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;12.000,00;-4.906,96;7.093,04;0,00;235,83;6.857,21;6.857,21;6.857,21;0,00;4.967,17
;;001;067;13001;63200;2016/000225;2016/000225;CENTRO INTEGRAL FORMACIÓN SEGURIDAD Y EMERGENCIAS. OBRAS DE REFORMA Y MEJORA;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;20.000,00;-3.427,47;16.572,53;0,00;0,00;16.572,53;16.572,53;16.572,53;0,00;14.803,99
;;001;067;13001;63301;2016/000896;2016/000896;CENTRO INTEGRAL FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. INSTALACIÓN CLIMATIZACIÓN;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62300;2016/000694;2016/000694;RADAR TIPO LÁSER PARA LOS SERVICIOS DE SEGURIDAD POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;21.175,00;21.175,00;0,00;0,00;21.175,00;21.175,00;21.175,00;0,00;21.175,00
;;001;067;13201;62301;2016/000226;2016/000226;ARCOS Y SCANERS PARA LOS SERVICIOS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;38.000,00;-38.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62302;2016/000200;2016/000200;MATERIAL PARA LA AUTOMATIZACIÓN DE DEPENDENCIAS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;8.000,00;-8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62302;2016/000594;2016/000594;ÚTILES Y HERRAMIENTAS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;33.940,68;33.940,68;0,00;0,00;33.940,68;33.940,68;12.161,89;0,00;7.703,05
;;001;067;13201;62400;2016/000203;2016/000203;BICICLETAS PARA SERVICIOS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;20.000,00;9.949,73;29.949,73;0,00;0,00;29.949,73;29.949,73;29.949,73;0,00;29.949,73
;;001;067;13201;62400;2016/000399;2016/000399;VEHÍCULOS PARA LOS SERVICIOS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;1.000.000,00;3.919.501,03;4.919.501,03;0,00;5.192,77;4.914.308,26;4.914.308,26;4.027.231,37;0,00;1.695.370,73
;;001;067;13201;62500;2016/000609;2016/000609;UNIDADES Y DEPENDENCIAS POLICÍA MUNICIPAL. MOBILIARIO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;404,51;404,51;404,51;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62500;2016/000609;2016/010609;SERVICIOS DIRECCIÓN GENERAL POLICÍA MUNICIPAL. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;595,49;595,49;0,00;0,00;595,49;595,49;595,49;0,00;595,49
;;001;067;13201;62599;2016/000217;2016/000217;EQUIPAMIENTO PARA LAS UNIDADES Y DEPENDENCIAS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;450.000,00;-449.576,89;423,11;423,11;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62599;2016/000217;2016/010217;EQUIPAMIENTO SERVICIOS POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;49.576,89;49.576,89;0,00;0,00;49.576,89;49.576,89;49.576,87;0,00;20.187,81
;;001;067;13201;62600;2016/000260;2016/000260;EQUIPOS DE COMUNICACIÓN PARA LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;357.500,00;79.651,37;437.151,37;151,86;0,00;436.999,51;436.999,51;436.999,50;0,00;63.383,50
;;001;067;13201;62601;2016/000207;2016/000207;EQUIPOS PARA EDICIÓN DE VÍDEO SERVICIOS POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;8.000,00;20.566,89;28.566,89;0,00;0,00;28.566,89;28.566,89;28.566,89;0,00;0,00
;;001;067;13201;62799;2016/000209;2016/000209;CENTRO SEGURIDAD Y EMERGENCIAS. ACTUALIZACIÓN TECNOLÓGICA Y MANTENIMIENTO GLOBAL;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;3.010.291,00;-3.010.291,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62901;2016/000608;2016/000608;EDIFICIOS SERVICIOS DE LA POLICÍA MUNICIPAL. SEÑALIZACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62999;2016/000259;2016/000259;COMPONENTES PARA LAS CÁMARAS DE VIDEOVIGILANCIA PÚBLICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;21.000,00;-11.997,16;9.002,84;0,00;0,00;9.002,84;9.002,84;9.002,84;0,00;0,00
;;001;067;13201;62999;2016/000262;2016/000262;CÁMARAS DE VIDEO PARA LOS SERVICIOS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;36.000,00;-36.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62999;2016/000263;2016/000263;TACÓGRAFOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;1.000,00;0,00;1.000,00;316,59;0,00;683,41;683,41;683,41;0,00;683,41
;;001;067;13201;63301;2016/000607;2016/000607;EDIFICIOS SERVICIOS POLICÍA MUNICIPAL. INSTALACIONES DE CLIMATIZACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;63301;2016/000607;2016/010607;DEPENDENCIAS SECCIÓN ESCUADRÓN POLICÍA MUNICIPAL. INSTALACIÓN CLIMATIZACIÓN;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;12.774,36;12.774,36;0,00;0,00;12.774,36;12.774,36;12.774,36;0,00;0,00
;;001;067;13201;63301;2016/000607;2016/020607;DEPENDENCIAS UNIDAD LOGÍSTICA POLICÍA MUNICIPAL. INSTALACIÓN CLIMATIZACIÓN;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;8.729,44;8.729,44;0,00;0,00;8.729,44;8.729,44;8.729,44;0,00;0,00
;;001;067;13201;63301;2016/000607;2016/030607;DEPENDENCIAS SECCIÓN BANDA POLICÍA MUNICIPAL. INSTALACIÓN CLIMATIZACIÓN;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;8.450,86;8.450,86;0,00;0,00;8.450,86;8.450,86;0,00;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/000217;EQUIPAMIENTO PARA LAS UNIDADES Y DEPENDENCIAS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/020217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO CHAMARTÍN;205;CHAMARTIN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;2.637,61;2.637,61;0,00;0,00;2.637,61;2.637,61;2.637,61;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/030217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO FUENCARRAL-EL PARDO;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;5.672,24;5.672,24;0,00;0,00;5.672,24;5.672,24;5.672,24;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/040217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO LATINA;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;6.198,25;6.198,25;0,00;0,00;6.198,25;6.198,25;6.198,25;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/050217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;15.975,78;15.975,78;0,00;0,00;15.975,78;15.975,78;15.975,78;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/060217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO SALAMANCA;204;SALAMANCA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;15.601,06;15.601,06;0,00;0,00;15.601,06;15.601,06;15.601,06;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/070217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO TETUÁN;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;14.206,95;14.206,95;0,00;0,00;14.206,95;14.206,95;14.206,95;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/080217;EQUIPAMIENTO DEPENDENCIAS UNIDAD DE TRÁFICO DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;12.576,00;12.576,00;0,00;0,00;12.576,00;12.576,00;12.576,00;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/090217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO CENTRO-NORTE;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;7.719,80;7.719,80;0,00;0,00;7.719,80;7.719,80;7.719,80;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/100217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO CENTRO-SUR;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;13.876,28;13.876,28;0,00;0,00;13.876,28;13.876,28;13.876,28;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/110217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO ARGANZUELA;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;37.513,63;37.513,63;0,00;0,00;37.513,63;37.513,63;37.513,63;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/120217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO CARABANCHEL;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;5.390,55;5.390,55;0,00;0,00;5.390,55;5.390,55;5.390,55;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/130217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO BARAJAS;221;BARAJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;17.590,98;17.590,98;0,00;0,00;17.590,98;17.590,98;17.590,98;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/140217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO CHAMBERÍ;207;CHAMBERI;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;6.173,42;6.173,42;0,00;0,00;6.173,42;6.173,42;6.173,42;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/150217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;8.908,02;8.908,02;0,00;0,00;8.908,02;8.908,02;8.908,02;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/160217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO HORTALEZA;216;HORTALEZA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;9.063,71;9.063,71;0,00;3.684,05;5.379,66;5.379,66;5.379,66;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/170217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;29.459,52;29.459,52;0,00;13.022,88;16.436,64;16.436,64;16.436,64;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/180217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO MORATALAZ;214;MORATALAZ;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;10.239,03;10.239,03;0,00;4.633,10;5.605,93;5.605,93;5.605,93;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/190217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO RETIRO;203;RETIRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;10.012,22;10.012,22;0,00;4.230,84;5.781,38;5.781,38;5.781,38;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/200217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;12.615,30;12.615,30;0,00;4.905,18;7.710,12;7.710,12;7.710,12;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/210217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO USERA;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;9.206,11;9.206,11;0,00;3.470,71;5.735,40;5.735,40;5.735,40;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/220217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO VICÁLVARO;219;VICALVARO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;12.974,17;12.974,17;0,00;5.714,17;7.260,00;7.260,00;7.260,00;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/230217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO VILLA DE VALLECAS;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;114.309,93;114.309,93;0,00;105.192,58;9.117,35;9.117,35;9.117,35;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/240217;EQUIPAMIENTO UNIDAD INTEGRAL POLICÍA MUNICIPAL DISTRITO VILLAVERDE;217;VILLAVERDE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;8.777,00;8.777,00;0,00;3.215,84;5.561,16;5.561,16;5.561,16;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/250217;EQUIPAMIENTO PARQUE EDUCACIÓN VIAL DISTRITO MORATALAZ;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;2.744,28;2.744,28;0,00;860,31;1.883,97;1.883,97;1.883,97;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/260217;EQUIPAMIENTO PARQUE EDUCACIÓN VIAL DISTRITO USERA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;2.744,28;2.744,28;0,00;860,31;1.883,97;1.883,97;1.883,97;0,00;0,00
;;001;067;13201;63500;2016/000217;2016/270217;EQUIPAMIENTO DEPENDENCIAS CIUDAD DE LA SEGURIDAD;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;60.888,22;60.888,22;0,00;19.784,52;41.103,70;41.103,70;41.103,70;0,00;0,00
